class,genus,species,adult_body_mass_g,longevity_y
Reptilia,Liolaemus,araucaniensis,11.3,-999
Reptilia,Liolaemus,archeforus,-999,-999
Reptilia,Liolaemus,atacamensis,12.12,-999
Reptilia,Liolaemus,audituvelatus,-999,-999
Reptilia,Liolaemus,austromendocinus,-999,-999
Reptilia,Liolaemus,azarai,-999,-999
Reptilia,Liolaemus,baguali,-999,-999
Reptilia,Liolaemus,bellii,11.3,-999
Reptilia,Liolaemus,bibronii,4.475,-999
Reptilia,Liolaemus,bitaeniatus,-999,-999
Reptilia,Liolaemus,boulengeri,6.3,-999
Reptilia,Liolaemus,buergeri,-999,-999
Reptilia,Liolaemus,calchaqui,-999,-999
Reptilia,Liolaemus,canqueli,-999,-999
Reptilia,Liolaemus,caparensis,-999,-999
Reptilia,Liolaemus,capillitas,-999,-999
Reptilia,Liolaemus,ceii,-999,-999
Reptilia,Liolaemus,chacoensis,3.45,-999
Reptilia,Liolaemus,chaltin,-999,-999
Reptilia,Liolaemus,chiliensis,13.3,-999
Reptilia,Liolaemus,chillanensis,6.09,-999
Reptilia,Liolaemus,chlorostictus,-999,-999
Reptilia,Liolaemus,coeruleus,-999,-999
Reptilia,Liolaemus,constanzae,7.03,-999
Reptilia,Liolaemus,cranwelli,-999,-999
Reptilia,Liolaemus,cristiani,-999,-999
Reptilia,Liolaemus,curicensis,-999,-999
Reptilia,Liolaemus,curis,-999,-999
Reptilia,Liolaemus,cuyanus,17.98,-999
Reptilia,Liolaemus,cyanogaster,-999,-999
Reptilia,Liolaemus,darwinii,4.5,-999
Reptilia,Liolaemus,dicktracyi,-999,-999
Reptilia,Liolaemus,disjunctus,-999,-999
Reptilia,Liolaemus,ditadai,-999,-999
Reptilia,Liolaemus,donosobarrosi,-999,-999
Reptilia,Liolaemus,dorbignyi,-999,-999
Reptilia,Liolaemus,duellmani,-999,-999
Reptilia,Liolaemus,eleodori,-999,-999
Reptilia,Liolaemus,elongatus,12.75,-999
Reptilia,Liolaemus,erguetae,-999,-999
Reptilia,Liolaemus,erroneus,-999,-999
Reptilia,Liolaemus,escarchadosi,-999,-999
Reptilia,Liolaemus,etheridgei,-999,-999
Reptilia,Liolaemus,exploratorum,-999,-999
Reptilia,Liolaemus,fabiani,9,-999
Reptilia,Liolaemus,famatinae,-999,-999
Reptilia,Liolaemus,filiorum,-999,-999
Reptilia,Liolaemus,fittkaui,-999,-999
Reptilia,Liolaemus,fitzgeraldi,-999,-999
Reptilia,Liolaemus,fitzingerii,-999,-999
Reptilia,Liolaemus,flavipiceus,-999,-999
Reptilia,Liolaemus,forsteri,-999,-999
Reptilia,Liolaemus,foxi,-999,-999
Reptilia,Liolaemus,fuscus,2.655,-999
Reptilia,Liolaemus,gallardoi,-999,-999
Reptilia,Liolaemus,gracilis,-999,-999
Reptilia,Liolaemus,gravenhorstii,4.2,-999
Reptilia,Liolaemus,griseus,-999,-999
Reptilia,Liolaemus,grosseorum,-999,-999
Reptilia,Liolaemus,gununakuna,13.5,-999
Reptilia,Liolaemus,hajeki,-999,-999
Reptilia,Liolaemus,hatcheri,-999,-999
Reptilia,Liolaemus,heliodermis,-999,-999
Reptilia,Liolaemus,hellmichi,-999,-999
Reptilia,Liolaemus,huacahuasicus,8.11,-999
Reptilia,Liolaemus,inacayali,-999,-999
Reptilia,Liolaemus,insolitus,-999,-999
Reptilia,Liolaemus,irregularis,-999,-999
Reptilia,Liolaemus,isabelae,-999,-999
Reptilia,Liolaemus,jamesi,-999,-999
Reptilia,Liolaemus,josei,-999,-999
Reptilia,Liolaemus,juanortizi,-999,-999
Reptilia,Liolaemus,kingii,-999,-999
Reptilia,Liolaemus,kolengh,-999,-999
Reptilia,Liolaemus,koslowskyi,5.88,-999
Reptilia,Liolaemus,kriegi,-999,-999
Reptilia,Liolaemus,kuhlmanni,12.36,-999
Reptilia,Liolaemus,laurenti,3,-999
Reptilia,Liolaemus,lavillai,-999,-999
Reptilia,Liolaemus,lemniscatus,2.65,-999
Reptilia,Liolaemus,leopardinus,19.67,-999
Reptilia,Liolaemus,lineomaculatus,5.34,-999
Reptilia,Liolaemus,loboi,-999,-999
Reptilia,Liolaemus,lorenzmuelleri,-999,-999
Reptilia,Liolaemus,lutzae,8.38,-999
Reptilia,Liolaemus,magellanicus,5.59,-999
Reptilia,Liolaemus,maldonadae,-999,-999
Reptilia,Liolaemus,manueli,-999,-999
Reptilia,Liolaemus,mapuche,-999,-999
Reptilia,Liolaemus,martorii,-999,-999
Reptilia,Liolaemus,melanogaster,-999,-999
Reptilia,Liolaemus,melanops,-999,-999
Reptilia,Liolaemus,molinai,-999,-999
Reptilia,Liolaemus,montanezi,-999,-999
Reptilia,Liolaemus,montanus,-999,-999
Reptilia,Liolaemus,monticola,6.09,-999
Reptilia,Liolaemus,moradoensis,11.3,-999
Reptilia,Liolaemus,morenoi,-999,-999
Reptilia,Liolaemus,multicolor,6.22,-999
Reptilia,Liolaemus,multimaculatus,-999,-999
Reptilia,Liolaemus,neuquensis,11.3,-999
Reptilia,Liolaemus,nigriceps,-999,-999
Reptilia,Liolaemus,nigromaculatus,12.12,-999
Reptilia,Liolaemus,nigroviridis,10.08,-999
Reptilia,Liolaemus,nitidus,19.42,-999
Reptilia,Liolaemus,occipitalis,-999,-999
Reptilia,Liolaemus,olongasta,5.38,-999
Reptilia,Liolaemus,orientalis,-999,-999
Reptilia,Liolaemus,ornatus,-999,-999
Reptilia,Liolaemus,ortizii,-999,-999
Reptilia,Liolaemus,pachecoi,-999,-999
Reptilia,Liolaemus,pagaburoi,-999,-999
Reptilia,Liolaemus,pantherinus,-999,-999
Reptilia,Liolaemus,parvus,7.69,-999
Reptilia,Liolaemus,patriciaiturrae,-999,-999
Reptilia,Liolaemus,paulinae,-999,-999
Reptilia,Liolaemus,petrophilus,12.75,-999
Reptilia,Liolaemus,pictus,6.4,-999
Reptilia,Liolaemus,platei,-999,-999
Reptilia,Liolaemus,pleopholis,-999,-999
Reptilia,Liolaemus,poconchilensis,-999,-999
Reptilia,Liolaemus,poecilochromus,20.07,-999
Reptilia,Liolaemus,polystictus,-999,-999
Reptilia,Liolaemus,pseudoanomalus,-999,-999
Reptilia,Liolaemus,pseudolemniscatus,-999,-999
Reptilia,Liolaemus,pulcherrimus,-999,-999
Reptilia,Liolaemus,puna,-999,-999
Reptilia,Liolaemus,punmahuida,-999,-999
Reptilia,Liolaemus,quilmes,-999,-999
Reptilia,Liolaemus,rabinoi,-999,-999
Reptilia,Liolaemus,ramirezae,-999,-999
Reptilia,Liolaemus,ramonensis,19.67,-999
Reptilia,Liolaemus,riojanus,-999,-999
Reptilia,Liolaemus,robertmertensi,-999,-999
Reptilia,Liolaemus,robertoi,-999,-999
Reptilia,Liolaemus,robustus,-999,-999
Reptilia,Liolaemus,rosenmanni,-999,-999
Reptilia,Liolaemus,rothi,-999,-999
Reptilia,Liolaemus,ruibali,-999,-999
Reptilia,Liolaemus,sagei,-999,-999
Reptilia,Liolaemus,salinicola,-999,-999
Reptilia,Liolaemus,sanjuanensis,-999,-999
Reptilia,Liolaemus,sarmientoi,11.13,-999
Reptilia,Liolaemus,saxatilis,-999,-999
Reptilia,Liolaemus,scapularis,-999,-999
Reptilia,Liolaemus,schmidti,-999,-999
Reptilia,Liolaemus,schroederi,5.26,-999
Reptilia,Liolaemus,scolaroi,4.21,-999
Reptilia,Liolaemus,senguer,-999,-999
Reptilia,Liolaemus,septentrionalis,6.4,-999
Reptilia,Liolaemus,signifer,6.22,-999
Reptilia,Liolaemus,silvai,-999,-999
Reptilia,Liolaemus,silvanae,-999,-999
Reptilia,Liolaemus,somuncurae,-999,-999
Reptilia,Liolaemus,tacnae,-999,-999
Reptilia,Liolaemus,talampaya,-999,-999
Reptilia,Liolaemus,tari,-999,-999
Reptilia,Liolaemus,tehuelche,-999,-999
Reptilia,Liolaemus,telsen,-999,-999
Reptilia,Liolaemus,tenuis,4.465,-999
Reptilia,Liolaemus,thermarum,-999,-999
Reptilia,Liolaemus,thomasi,-999,-999
Reptilia,Liolaemus,torresi,-999,-999
Reptilia,Liolaemus,tristis,-999,-999
Reptilia,Liolaemus,umbrifer,-999,-999
Reptilia,Liolaemus,uptoni,-999,-999
Reptilia,Liolaemus,uspallatensis,-999,-999
Reptilia,Liolaemus,valdesianus,19.67,-999
Reptilia,Liolaemus,vallecurensis,-999,-999
Reptilia,Liolaemus,variegatus,-999,-999
Reptilia,Liolaemus,velosoi,-999,-999
Reptilia,Liolaemus,walkeri,-999,-999
Reptilia,Liolaemus,wiegmannii,4.06,-999
Reptilia,Liolaemus,williamsi,-999,-999
Reptilia,Liolaemus,xanthoviridis,-999,-999
Reptilia,Liolaemus,yanalcu,-999,-999
Reptilia,Liolaemus,zapallarensis,12.12,-999
Reptilia,Liolaemus,zullyae,-999,-999
Reptilia,Phymaturus,antofagastensis,29.53,-999
Reptilia,Phymaturus,calcogaster,-999,-999
Reptilia,Phymaturus,indistinctus,27.4,-999
Reptilia,Phymaturus,mallimaccii,-999,-999
Reptilia,Phymaturus,nevadoi,27.4,-999
Reptilia,Phymaturus,palluma,25.99,-999
Reptilia,Phymaturus,patagonicus,27.4,-999
Reptilia,Phymaturus,payuniae,27.06,-999
Reptilia,Phymaturus,punae,32.1,-999
Reptilia,Phymaturus,roigorum,49.42,-999
Reptilia,Phymaturus,somuncurensis,27.4,-999
Reptilia,Phymaturus,spurcus,-999,-999
Reptilia,Phymaturus,tenebrosus,30.43,-999
Reptilia,Phymaturus,verdugo,-999,-999
Reptilia,Phymaturus,vociferator,-999,-999
Reptilia,Phymaturus,zapalensis,25.395,-999
Reptilia,Loxocemus,bicolor,-999,32.8
Reptilia,Amphiesma,concelarum,-999,-999
Reptilia,Amphiesma,inas,279,-999
Reptilia,Amphiesma,ishigakiense,-999,-999
Reptilia,Amphiesma,modestum,142,-999
Reptilia,Amphiesma,pryeri,-999,-999
Reptilia,Amphiesma,stolatum,148,-999
Reptilia,Amphiesma,viperinum,-999,9.2
Reptilia,Aspidura,brachyorrhos,-999,-999
Reptilia,Aspidura,ceylonensis,-999,-999
Reptilia,Aspidura,deraniyagalae,-999,-999
Reptilia,Aspidura,drummondhayi,-999,-999
Reptilia,Aspidura,guentheri,-999,-999
Reptilia,Aspidura,trachyprocta,-999,-999
Reptilia,Atretium,schistosum,-999,-999
Reptilia,Atretium,yunnanensis,-999,-999
Reptilia,Clonophis,kirtlandii,91,8.4
Reptilia,Macropisthodon,rhodomelas,53,-999
Reptilia,Natriciteres,bipostocularis,82,-999
Reptilia,Natriciteres,fuliginoides,-999,-999
Reptilia,Natriciteres,olivacea,82,-999
Reptilia,Natriciteres,sylvatica,82,-999
Reptilia,Natriciteres,variegata,82,-999
Reptilia,Natrix,maura,384,-999
Reptilia,Natrix,natrix,96.25,15
Reptilia,Natrix,tessellata,384,2.5
Reptilia,Nerodia,clarkii,308,8.5
Reptilia,Nerodia,cyclopion,790,-999
Reptilia,Nerodia,erythrogaster,1499,9.4
Reptilia,Nerodia,fasciata,1431.5,9.583333333
Reptilia,Nerodia,floridana,2582,-999
Reptilia,Nerodia,harteri,279,-999
Reptilia,Nerodia,paucimaculata,279,-999
Reptilia,Nerodia,rhombifer,1587,-999
Reptilia,Nerodia,sipedon,1306,9.6
Reptilia,Nerodia,taxispilota,2153,-999
Reptilia,Opisthotropis,boonsongi,384,-999
Reptilia,Regina,alleni,104,-999
Reptilia,Regina,grahamii,649,-999
Reptilia,Regina,rigida,196,-999
Reptilia,Regina,septemvittata,298,19.3
Reptilia,Rhabdophis,callichroma,174,-999
Reptilia,Rhabdophis,chrysargos,174,-999
Reptilia,Rhabdophis,leonardi,666,-999
Reptilia,Rhabdophis,nigrocinctus,329,-999
Reptilia,Rhabdophis,subminiatus,848,-999
Reptilia,Rhabdophis,tigrinus,-999,3.1
Reptilia,Seminatrix,pygaea,39,-999
Reptilia,Storeria,dekayi,45,7
Reptilia,Storeria,hidalgoensis,26,2.2
Reptilia,Storeria,occipitomaculata,26,2.2
Reptilia,Storeria,victa,45,7
Reptilia,Thamnophis,atratus,439,7.841666667
Reptilia,Thamnophis,brachystoma,67,-999
Reptilia,Thamnophis,butleri,125,10
Reptilia,Thamnophis,couchii,958,11.75
Reptilia,Thamnophis,cyrtopsis,441,8.4
Reptilia,Thamnophis,elegans,400,15.8
Reptilia,Thamnophis,eques,384,-999
Reptilia,Thamnophis,fulvus,441,8.4
Reptilia,Thamnophis,gigas,1587,11.75
Reptilia,Thamnophis,hammondii,400,7.841666667
Reptilia,Thamnophis,marcianus,434,7
Reptilia,Thamnophis,nigronuchalis,243,-999
Reptilia,Thamnophis,ordinoides,329,15.8
Reptilia,Thamnophis,postremus,441,8.4
Reptilia,Thamnophis,proximus,562,6.6
Reptilia,Thamnophis,pulchrilatus,441,8.4
Reptilia,Thamnophis,radix,512,6
Reptilia,Thamnophis,rufipunctatus,243,-999
Reptilia,Thamnophis,sauritus,407,8.6
Reptilia,Thamnophis,sirtalis,150,8.991666667
Reptilia,Tropidoclonion,lineatum,60,-999
Reptilia,Tropidonophis,aenigmaticus,308,-999
Reptilia,Tropidonophis,dahlii,744,-999
Reptilia,Tropidonophis,doriae,445,-999
Reptilia,Tropidonophis,elongatus,601,-999
Reptilia,Tropidonophis,hypomelas,329,-999
Reptilia,Tropidonophis,mairii,384,-999
Reptilia,Tropidonophis,mcdowelli,104,-999
Reptilia,Tropidonophis,montanus,570,-999
Reptilia,Tropidonophis,multiscutellatus,329,-999
Reptilia,Tropidonophis,novaeguineae,211,-999
Reptilia,Tropidonophis,parkeri,308,-999
Reptilia,Tropidonophis,picturatus,74,-999
Reptilia,Tropidonophis,statistictus,252,-999
Reptilia,Virginia,striatula,12,7.2
Reptilia,Virginia,valeriae,22,9.5
Reptilia,Xenochrophis,asperrimus,-999,9
Reptilia,Xenochrophis,flavipunctatus,-999,9
Reptilia,Xenochrophis,melanzostus,512,9
Reptilia,Xenochrophis,piscator,512,9
Reptilia,Xenochrophis,sanctijohannis,512,9
Reptilia,Xenochrophis,schnurrenbergeri,-999,9
Reptilia,Xenochrophis,trianguligerus,666,-999
Reptilia,Chalarodon,madagascariensis,9.5,-999
Reptilia,Oplurus,cuvieri,117.7,-999
Reptilia,Oplurus,cyclurus,45.4,9.3
Reptilia,Oplurus,fierinensis,19.5,-999
Reptilia,Oplurus,grandidieri,35.2,-999
Reptilia,Oplurus,quadrimaculatus,57.9,-999
Reptilia,Oplurus,saxicola,29.6,-999
Reptilia,Aplopeltura,boa,227,-999
Reptilia,Asthenodipsas,vertebralis,168,-999
Reptilia,Pareas,carinatus,82,-999
Reptilia,Pareas,margaritophorus,39,-999
Reptilia,Callisaurus,draconoides,12.305,-999
Reptilia,Cophosaurus,texanus,8.645,-999
Reptilia,Holbrookia,elegans,5.685,-999
Reptilia,Holbrookia,lacerata,6.47,-999
Reptilia,Holbrookia,maculata,5.685,-999
Reptilia,Holbrookia,propinqua,5.65,-999
Reptilia,Petrosaurus,mearnsi,14,-999
Reptilia,Petrosaurus,thalassinus,-999,-999
Reptilia,Phrynosoma,asio,100,-999
Reptilia,Phrynosoma,blainvillii,23.44,1.3
Reptilia,Phrynosoma,braconnieri,-999,-999
Reptilia,Phrynosoma,cerroense,-999,-999
Reptilia,Phrynosoma,cornutum,27.335,-999
Reptilia,Phrynosoma,coronatum,23.44,1.3
Reptilia,Phrynosoma,ditmarsi,22.25,-999
Reptilia,Phrynosoma,douglasii,15.345,1
Reptilia,Phrynosoma,goodei,18.48,-999
Reptilia,Phrynosoma,hernandesi,22.945,1.05
Reptilia,Phrynosoma,mcallii,11.57,-999
Reptilia,Phrynosoma,modestum,8.045,-999
Reptilia,Phrynosoma,orbiculare,-999,1.1
Reptilia,Phrynosoma,platyrhinos,18.48,-999
Reptilia,Phrynosoma,solare,25.3,-999
Reptilia,Phrynosoma,taurus,-999,-999
Reptilia,Phrynosoma,wigginsi,-999,-999
Reptilia,Sceloporus,acanthinus,12.785,-999
Reptilia,Sceloporus,adleri,-999,-999
Reptilia,Sceloporus,aeneus,4.3,-999
Reptilia,Sceloporus,albiventris,19.46,-999
Reptilia,Sceloporus,anahuacus,-999,-999
Reptilia,Sceloporus,angustus,-999,-999
Reptilia,Sceloporus,arenicolus,6.58,-999
Reptilia,Sceloporus,asper,-999,-999
Reptilia,Sceloporus,aureolus,22.82,-999
Reptilia,Sceloporus,becki,10.405,-999
Reptilia,Sceloporus,bicanthalis,4.35,-999
Reptilia,Sceloporus,bimaculosus,35.21,5.9
Reptilia,Sceloporus,bulleri,-999,-999
Reptilia,Sceloporus,caeruleus,23.9,-999
Reptilia,Sceloporus,carinatus,-999,-999
Reptilia,Sceloporus,cautus,-999,-999
Reptilia,Sceloporus,chaneyi,-999,-999
Reptilia,Sceloporus,chrysostictus,-999,-999
Reptilia,Sceloporus,clarkii,30.1,-999
Reptilia,Sceloporus,consobrinus,9.51,-999
Reptilia,Sceloporus,couchii,-999,-999
Reptilia,Sceloporus,cowlesi,8.255,-999
Reptilia,Sceloporus,cozumelae,4.04,-999
Reptilia,Sceloporus,cryptus,-999,-999
Reptilia,Sceloporus,cupreus,-999,-999
Reptilia,Sceloporus,cyanogenys,35.59,6.7
Reptilia,Sceloporus,cyanostictus,19.235,-999
Reptilia,Sceloporus,druckercolini,34,-999
Reptilia,Sceloporus,dugesii,-999,-999
Reptilia,Sceloporus,edwardtaylori,-999,-999
Reptilia,Sceloporus,exsul,-999,-999
Reptilia,Sceloporus,formosus,12.62,-999
Reptilia,Sceloporus,gadoviae,5.615,-999
Reptilia,Sceloporus,goldmani,-999,-999
Reptilia,Sceloporus,graciosus,6.9,-999
Reptilia,Sceloporus,grammicus,5.64,-999
Reptilia,Sceloporus,grandaevus,-999,-999
Reptilia,Sceloporus,heterolepis,-999,-999
Reptilia,Sceloporus,horridus,19.46,-999
Reptilia,Sceloporus,hunsakeri,-999,-999
Reptilia,Sceloporus,insignis,-999,-999
Reptilia,Sceloporus,internasalis,12.785,-999
Reptilia,Sceloporus,jalapae,-999,-999
Reptilia,Sceloporus,jarrovii,19.235,-999
Reptilia,Sceloporus,lemosespinali,-999,-999
Reptilia,Sceloporus,licki,37.915,-999
Reptilia,Sceloporus,lineatulus,35.21,5.9
Reptilia,Sceloporus,lundelli,-999,-999
Reptilia,Sceloporus,macdougalli,-999,-999
Reptilia,Sceloporus,maculosus,-999,-999
Reptilia,Sceloporus,magister,35.21,5.9
Reptilia,Sceloporus,malachiticus,12.785,-999
Reptilia,Sceloporus,megalepidurus,-999,-999
Reptilia,Sceloporus,melanorhinus,-999,-999
Reptilia,Sceloporus,merriami,4.455,-999
Reptilia,Sceloporus,minor,23.9,-999
Reptilia,Sceloporus,mucronatus,22.82,-999
Reptilia,Sceloporus,nelsoni,-999,-999
Reptilia,Sceloporus,occidentalis,10.405,-999
Reptilia,Sceloporus,ochoterenae,-999,-999
Reptilia,Sceloporus,olivaceus,29.665,-999
Reptilia,Sceloporus,omiltemanus,19.63,-999
Reptilia,Sceloporus,orcutti,37.915,-999
Reptilia,Sceloporus,ornatus,23.9,-999
Reptilia,Sceloporus,palaciosi,-999,-999
Reptilia,Sceloporus,parvus,-999,-999
Reptilia,Sceloporus,poinsettii,30.94,8
Reptilia,Sceloporus,pyrocephalus,-999,-999
Reptilia,Sceloporus,salvini,12.785,-999
Reptilia,Sceloporus,samcolemani,4.85,-999
Reptilia,Sceloporus,scalaris,4.85,-999
Reptilia,Sceloporus,serrifer,29.175,6.7
Reptilia,Sceloporus,shannonorum,-999,-999
Reptilia,Sceloporus,siniferus,-999,-999
Reptilia,Sceloporus,slevini,5.8,-999
Reptilia,Sceloporus,smaragdinus,-999,-999
Reptilia,Sceloporus,smithi,8.74,-999
Reptilia,Sceloporus,spinosus,-999,-999
Reptilia,Sceloporus,squamosus,-999,-999
Reptilia,Sceloporus,stejnegeri,-999,-999
Reptilia,Sceloporus,subpictus,-999,-999
Reptilia,Sceloporus,sugillatus,19.235,-999
Reptilia,Sceloporus,taeniocnemis,12.785,-999
Reptilia,Sceloporus,tanneri,-999,-999
Reptilia,Sceloporus,teapensis,8.74,-999
Reptilia,Sceloporus,torquatus,26.17,-999
Reptilia,Sceloporus,tristichus,8.255,-999
Reptilia,Sceloporus,undulatus,8.255,-999
Reptilia,Sceloporus,uniformis,35.21,5.9
Reptilia,Sceloporus,utiformis,9.18,-999
Reptilia,Sceloporus,variabilis,8.74,-999
Reptilia,Sceloporus,virgatus,7.05,-999
Reptilia,Sceloporus,woodi,6.94,1.7
Reptilia,Sceloporus,zosteromus,35.21,5.9
Reptilia,Uma,exsul,11.19,-999
Reptilia,Uma,inornata,18.08,8.1
Reptilia,Uma,notata,22.49,8.1
Reptilia,Uma,paraphygas,-999,-999
Reptilia,Uma,rufopunctata,22.49,8.1
Reptilia,Uma,scoparia,17.5,-999
Reptilia,Urosaurus,auriculatus,-999,-999
Reptilia,Urosaurus,bicarinatus,3.415,-999
Reptilia,Urosaurus,clarionensis,-999,-999
Reptilia,Urosaurus,gadovi,-999,-999
Reptilia,Urosaurus,graciosus,3.865,-999
Reptilia,Urosaurus,irregularis,-999,-999
Reptilia,Urosaurus,lahtelai,-999,-999
Reptilia,Urosaurus,nigricaudus,3.2,-999
Reptilia,Urosaurus,ornatus,3.815,-999
Reptilia,Uta,encantadae,3.6,-999
Reptilia,Uta,lowei,-999,-999
Reptilia,Uta,nolascensis,-999,-999
Reptilia,Uta,palmeri,-999,-999
Reptilia,Uta,squamata,-999,-999
Reptilia,Uta,stansburiana,3.6,-999
Reptilia,Uta,tumidarostra,-999,-999
Reptilia,Asaccus,caudivolvulus,-999,-999
Reptilia,Asaccus,elisae,-999,-999
Reptilia,Asaccus,gallagheri,-999,-999
Reptilia,Asaccus,griseonotus,-999,-999
Reptilia,Asaccus,kermanshahensis,-999,-999
Reptilia,Asaccus,montanus,1,-999
Reptilia,Asaccus,platyrhynchus,-999,-999
Reptilia,Garthia,gaudichaudii,0.9,-999
Reptilia,Garthia,penai,0.9,-999
Reptilia,Gymnodactylus,amarali,2.01,-999
Reptilia,Gymnodactylus,darwinii,2.01,-999
Reptilia,Gymnodactylus,geckoides,2.01,-999
Reptilia,Gymnodactylus,guttulatus,-999,-999
Reptilia,Haemodracon,riebeckii,-999,-999
Reptilia,Haemodracon,trachyrhinus,-999,-999
Reptilia,Homonota,andicola,-999,-999
Reptilia,Homonota,borellii,-999,-999
Reptilia,Homonota,darwinii,1.32,-999
Reptilia,Homonota,fasciata,2.65,-999
Reptilia,Homonota,underwoodi,-999,-999
Reptilia,Homonota,uruguayensis,-999,-999
Reptilia,Homonota,whitii,-999,-999
Reptilia,Phyllodactylus,angelensis,-999,-999
Reptilia,Phyllodactylus,angustidigitus,-999,-999
Reptilia,Phyllodactylus,apricus,-999,-999
Reptilia,Phyllodactylus,barringtonensis,-999,-999
Reptilia,Phyllodactylus,baurii,-999,-999
Reptilia,Phyllodactylus,bordai,-999,-999
Reptilia,Phyllodactylus,bugastrolepis,-999,-999
Reptilia,Phyllodactylus,clinatus,-999,-999
Reptilia,Phyllodactylus,darwini,-999,-999
Reptilia,Phyllodactylus,davisi,-999,-999
Reptilia,Phyllodactylus,delcampoi,-999,-999
Reptilia,Phyllodactylus,dixoni,-999,-999
Reptilia,Phyllodactylus,duellmani,-999,-999
Reptilia,Phyllodactylus,galapagensis,-999,-999
Reptilia,Phyllodactylus,gerrhopygus,-999,-999
Reptilia,Phyllodactylus,gilberti,-999,-999
Reptilia,Phyllodactylus,heterurus,-999,-999
Reptilia,Phyllodactylus,homolepidurus,-999,-999
Reptilia,Phyllodactylus,inaequalis,-999,-999
Reptilia,Phyllodactylus,insularis,-999,-999
Reptilia,Phyllodactylus,interandinus,-999,-999
Reptilia,Phyllodactylus,johnwrighti,-999,-999
Reptilia,Phyllodactylus,julieni,-999,-999
Reptilia,Phyllodactylus,kofordi,-999,-999
Reptilia,Phyllodactylus,lanei,6.715,-999
Reptilia,Phyllodactylus,leei,-999,-999
Reptilia,Phyllodactylus,lepidopygus,-999,-999
Reptilia,Phyllodactylus,martini,-999,-999
Reptilia,Phyllodactylus,microphyllus,-999,-999
Reptilia,Phyllodactylus,muralis,-999,-999
Reptilia,Phyllodactylus,nocticolus,-999,-999
Reptilia,Phyllodactylus,palmeus,-999,-999
Reptilia,Phyllodactylus,partidus,-999,-999
Reptilia,Phyllodactylus,paucituberculatus,-999,-999
Reptilia,Phyllodactylus,pulcher,-999,-999
Reptilia,Phyllodactylus,pumilus,-999,-999
Reptilia,Phyllodactylus,reissii,-999,-999
Reptilia,Phyllodactylus,rutteni,-999,-999
Reptilia,Phyllodactylus,santacruzensis,-999,-999
Reptilia,Phyllodactylus,sentosus,-999,-999
Reptilia,Phyllodactylus,tinklei,-999,-999
Reptilia,Phyllodactylus,transversalis,-999,-999
Reptilia,Phyllodactylus,tuberculosus,-999,-999
Reptilia,Phyllodactylus,unctus,-999,-999
Reptilia,Phyllodactylus,ventralis,-999,-999
Reptilia,Phyllodactylus,wirshingi,-999,-999
Reptilia,Phyllodactylus,xanti,-999,-999
Reptilia,Phyllopezus,lutzae,-999,-999
Reptilia,Phyllopezus,maranjonensis,-999,-999
Reptilia,Phyllopezus,periosus,-999,-999
Reptilia,Phyllopezus,pollicaris,9.955,-999
Reptilia,Ptyodactylus,guttatus,9.3,3.4
Reptilia,Ptyodactylus,hasselquistii,9.3,3.4
Reptilia,Ptyodactylus,homolepis,-999,-999
Reptilia,Ptyodactylus,oudrii,6.03,3.4
Reptilia,Ptyodactylus,puiseuxi,9.3,3.4
Reptilia,Ptyodactylus,ragazzii,10.58,3.4
Reptilia,Tarentola,albertschwartzi,-999,-999
Reptilia,Tarentola,americana,-999,-999
Reptilia,Tarentola,angustimentalis,5.78,10.5
Reptilia,Tarentola,annularis,16.605,11.8
Reptilia,Tarentola,bischoffi,-999,-999
Reptilia,Tarentola,boavistensis,-999,2.4
Reptilia,Tarentola,boehmei,-999,-999
Reptilia,Tarentola,boettgeri,4.57,2.4
Reptilia,Tarentola,caboverdiana,-999,-999
Reptilia,Tarentola,chazaliae,5.24,-999
Reptilia,Tarentola,darwini,-999,-999
Reptilia,Tarentola,delalandii,-999,2.4
Reptilia,Tarentola,deserti,7.3,10.5
Reptilia,Tarentola,ephippiata,-999,2.4
Reptilia,Tarentola,fascicularis,6.54,10.5
Reptilia,Tarentola,gigas,-999,2.4
Reptilia,Tarentola,gomerensis,-999,-999
Reptilia,Tarentola,maioensis,-999,2.4
Reptilia,Tarentola,mauritanica,6.54,10.5
Reptilia,Tarentola,mindiae,-999,-999
Reptilia,Tarentola,neglecta,-999,-999
Reptilia,Tarentola,nicolauensis,-999,-999
Reptilia,Tarentola,parvicarinata,-999,-999
Reptilia,Tarentola,protogigas,-999,2.4
Reptilia,Tarentola,raziana,-999,-999
Reptilia,Tarentola,rudis,-999,2.4
Reptilia,Tarentola,substituta,-999,-999
Reptilia,Thecadactylus,rapicauda,29.2,0.9
Reptilia,Polychrus,acutirostris,32.1,-999
Reptilia,Polychrus,femoralis,-999,-999
Reptilia,Polychrus,gutturosus,-999,-999
Reptilia,Polychrus,liogaster,-999,-999
Reptilia,Polychrus,marmoratus,27.7,-999
Reptilia,Polychrus,peruvianus,-999,-999
Reptilia,Plagiopholis,nuchalis,53,-999
Reptilia,Pseudoxenodon,macrops,666,-999
Reptilia,Aprasia,aurita,-999,-999
Reptilia,Aprasia,haroldi,-999,-999
Reptilia,Aprasia,inaurita,-999,-999
Reptilia,Aprasia,parapulchella,-999,-999
Reptilia,Aprasia,picturata,-999,-999
