class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,gestation_d,weaning_d,birth_or_hatching_weight_g,weaning_weight_g,egg_mass_g,incubation_d,fledging_age_d,longevity_y,male_maturity_d,inter_litter_or_interbirth_interval_y,female_body_mass_g,male_body_mass_g,no_sex_body_mass_g,egg_width_mm,egg_length_mm,fledging_mass_g,adult_svl_cm,male_svl_cm,female_svl_cm,birth_or_hatching_svl_cm,female_svl_at_maturity_cm,female_body_mass_at_maturity_g,no_sex_svl_cm,no_sex_maturity_d
Aves,Passeriformes,Formicariidae,Formicarius,rufifrons,-999,Rufous-fronted Antthrush,-999,-999,-999,55.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,55.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Formicariidae,Formicarius,rufipectus,-999,Rufous-breasted Antthrush,-999,-999,-999,74.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,74.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Fringillidae,Acanthis,flammea,-999,Common Redpoll,364.234,5,1.75,13,25,-999,-999,1.3,-999,1.4,10.5,12,10.67,365,-999,12.9,12.5,13.375,-999,-999,9.2,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Fringillidae,Acanthis,hornemanni,-999,Arctic Redpoll,365,4.5,1,14.3,6.8,-999,-999,1.3,-999,1.45,12.35,13,4.6,365,-999,12.7,13.6,15.45,-999,-999,475,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Fringillidae,Akialoa,ellisiana,-999,Greater Akialoa,-999,-999,-999,27.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,25.83333334,30.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Fringillidae,Akialoa,obscura,-999,Lesser Akialoa,-999,-999,-999,27.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,26,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Fringillidae,Bucanetes,githagineus,-999,Trumpeter Finch,-999,4.95,-999,19,-999,-999,-999,-999,-999,2.11,-999,-999,-999,-999,-999,17.7,18.8,20.05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Fringillidae,Bucanetes,mongolicus,-999,Mongolian Finch,-999,4.9,-999,21.9,-999,-999,-999,-999,-999,2.04,-999,-999,-999,-999,-999,21.6,21.4,21.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Fringillidae,Carduelis,carduelis,-999,European Goldfinch,365,4.9,2.5,16,27,-999,-999,-999,-999,1.53,13,13.5,14.08333333,365,-999,15.45,16.75,16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Fringillidae,Carduelis,citrinella,-999,Citril Finch,-999,4.475,-999,12.9,5.67,-999,-999,-999,-999,1.41,-999,-999,5.67,-999,-999,15,13.3,12.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Fringillidae,Carduelis,corsicana,-999,Corsican Finch,-999,4.475,-999,12.9,5.67,-999,-999,-999,-999,1.41,-999,-999,5.67,-999,-999,15,13.3,12.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Fringillidae,Carpodacus,davidianus,-999,Chinese Beautiful Rosefinch,-999,-999,-999,19.225,-999,-999,-999,-999,-999,2.16,-999,-999,-999,-999,-999,18.3,-999,19.225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Fringillidae,Carpodacus,dubius,-999,Chinese White-browed Rosefinch,-999,-999,-999,32.75,-999,-999,-999,-999,-999,3,-999,-999,-999,-999,-999,32.75,29.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Passeriformes,Fringillidae,Carpodacus,edwardsii,-999,Dark-rumped Rosefinch,-999,-999,-999,26.5,-999,-999,-999,-999,-999,3.4,-999,-999,-999,-999,-999,26.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
